Param name,Param value,Param stdv,Param p-value,CD,CA,EL,DP,BU,PV,CDEVO,CD*CD,CD*CA,CD*EL,CD*DP,CD*BU,CD*PV,CD*CDEVO,CA*CD,CA*CA,CA*EL,CA*DP,CA*BU,CA*PV,CA*CDEVO,EL*CD,EL*CA,EL*EL,EL*DP,EL*BU,EL*PV,EL*CDEVO,DP*CD,DP*CA,DP*EL,DP*DP,DP*BU,DP*PV,DP*CDEVO,BU*CD,BU*CA,BU*EL,BU*DP,BU*BU,BU*PV,BU*CDEVO,PV*CD,PV*CA,PV*EL,PV*DP,PV*BU,PV*PV,PV*CDEVO,CDEVO*CD,CDEVO*CA,CDEVO*EL,CDEVO*DP,CDEVO*BU,CDEVO*PV,CDEVO*CDEVO
CD*DP,-7.28779897365256,3.3917744,0.03166068444016555,-3.9167593,-0.00047121965,0.0017376266,0.05840881,-0.5429109,-0.0746928,0.010495027,8.395773,0.046043925,0.21356593,11.504134,0.24171366,3.2482786,0.0,-0.0016555313,0.0014438013,0.0,0.0,0.0,0.0,0.0,0.007208918,0.0,-0.010145709,0.0,0.0,0.0,0.0,-0.117799304,0.0,0.0,-0.27931347,0.0,0.0,0.0,0.5460557,0.0,0.0,0.0,0.9886158,0.0,0.0,-1.173124,0.0,0.0,0.0,0.0,0.06517824,0.07378193,0.0,0.0,0.0,0.0,0.0,-0.0028840816,-0.033020247
CD*BU,0.5050677087936474,1.3479589,0.7078904893606348,0.008681074,-2.587693e-05,3.169011e-05,0.001805056,0.107879184,-0.0009181051,0.00018663732,-0.24218778,0.0067838477,0.112670265,0.24171366,1.8169932,0.013473492,0.0,-9.24915e-05,8.7723325e-05,0.0,0.0,0.0,0.0,0.0,0.002439291,0.0,-0.00012016091,0.0,0.0,0.0,0.0,0.001868317,0.0,0.0,-0.008630345,0.0,0.0,0.0,0.25245702,0.0,0.0,0.0,-0.19752209,0.0,0.0,-0.09316911,0.0,0.0,0.0,0.0,0.0018393584,-0.0030394674,0.0,0.0,0.0,0.0,0.0,-6.646158e-05,-0.0005894301
CD*PV,-4.400206515046278,1.3950053,0.001609068674856338,-2.087744,-0.0002280255,0.00089564885,0.0059229597,-0.28204986,-0.06751057,0.010481976,4.6674275,0.01862199,0.016552089,3.2482786,0.013473492,1.9460398,0.0,-0.00079976325,0.000691408,0.0,0.0,0.0,0.0,0.0,0.0017314333,0.0,-0.0052852975,0.0,0.0,0.0,0.0,0.014944777,0.0,0.0,-0.028177869,0.0,0.0,0.0,0.3699924,0.0,0.0,0.0,0.51325685,0.0,0.0,-0.24858375,0.0,0.0,0.0,0.0,0.07685404,-0.0015146357,0.0,0.0,0.0,0.0,0.0,-0.0031427122,-0.033017527
CD*CDEVO,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA*CD,-0.022311588676879657,0.29047665,0.9387744839904685,0.0009581529,-0.007897511,-4.3391012e-07,-3.899457e-06,0.00013493285,1.8541426e-05,-2.6195685e-06,-0.001998258,0.000109785215,-8.037671e-05,-0.0016555313,-9.24915e-05,-0.00079976325,0.0,0.08437669,0.02626683,0.0,0.0,0.0,0.0,0.0,-2.3739935e-06,0.0,2.5174015e-06,0.0,0.0,0.0,0.0,-8.105024e-06,0.0,0.0,1.8579021e-05,0.0,0.0,0.0,-0.00011075595,0.0,0.0,0.0,-0.00024580566,0.0,0.0,0.00031079262,0.0,0.0,0.0,0.0,-1.64377e-05,-1.7334116e-05,0.0,0.0,0.0,0.0,0.0,7.2364185e-07,8.242437e-06
CA*CA,-0.661560792167688,0.83615595,0.4288313360496122,-0.00082687923,-0.07366419,3.7655494e-07,3.4733848e-06,-0.00011694838,-1.6064996e-05,2.2730478e-06,0.0017113115,-9.838965e-05,7.602949e-05,0.0014438013,8.7723325e-05,0.000691408,0.0,0.02626683,0.69915676,0.0,0.0,0.0,0.0,0.0,2.1933838e-06,0.0,-2.1809049e-06,0.0,0.0,0.0,0.0,7.1087143e-06,0.0,0.0,-1.6550763e-05,0.0,0.0,0.0,9.0173155e-05,0.0,0.0,0.0,0.00021306667,0.0,0.0,-0.00027385357,0.0,0.0,0.0,0.0,1.4302536e-05,1.4789827e-05,0.0,0.0,0.0,0.0,0.0,-6.2879343e-07,-7.152243e-06
CA*EL,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA*DP,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA*BU,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA*PV,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA*CDEVO,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL*CD,0.13758486874474243,0.053374354,0.00994506167075839,-0.0016535304,-6.678957e-07,-0.0019104662,3.7928297e-05,-0.00037772473,-5.0407074e-05,8.086718e-06,-0.00035024312,0.0001393881,-0.0059007383,0.007208918,0.002439291,0.0017314333,0.0,-2.3739935e-06,2.1933838e-06,0.0,0.0,0.0,0.0,0.0,0.0028488217,0.0,0.009776507,0.0,0.0,0.0,0.0,4.6904483e-05,0.0,0.0,-0.00018122079,0.0,0.0,0.0,-0.0013686855,0.0,0.0,0.0,0.00069476286,0.0,0.0,-0.0021635287,0.0,0.0,0.0,0.0,6.207168e-05,-1.8952847e-05,0.0,0.0,0.0,0.0,0.0,-2.4863796e-06,-2.548176e-05
EL*CA,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL*EL,-1.2795624675324815,0.37494263,0.0006432538265830486,0.0064243134,7.174616e-07,-0.022694703,-1.9303501e-05,0.00087293424,0.00012030285,-1.6784945e-05,-0.0142312525,-6.134192e-05,0.000256706,-0.010145709,-0.00012016091,-0.0052852975,0.0,2.5174015e-06,-2.1809049e-06,0.0,0.0,0.0,0.0,0.0,0.009776507,0.0,0.14058197,0.0,0.0,0.0,0.0,-4.712348e-05,0.0,0.0,9.185945e-05,0.0,0.0,0.0,-0.0010847012,0.0,0.0,0.0,-0.0015887526,0.0,0.0,0.0017268959,0.0,0.0,0.0,0.0,-0.00010284134,-0.00012695859,0.0,0.0,0.0,0.0,0.0,4.5813513e-06,5.280551e-05
EL*DP,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL*BU,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL*PV,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL*CDEVO,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DP*CD,0.4190311190096133,0.078342445,8.858273184573008e-08,-0.017878244,-2.3044006e-06,8.13404e-06,-0.0018491925,-0.002526701,-0.0003470948,4.9098628e-05,0.037048183,0.0002494302,0.0016199076,-0.117799304,0.001868317,0.014944777,0.0,-8.105024e-06,7.1087143e-06,0.0,0.0,0.0,0.0,0.0,4.6904483e-05,0.0,-4.712348e-05,0.0,0.0,0.0,0.0,0.0061375382,0.0,0.0,0.008182019,0.0,0.0,0.0,0.0019689787,0.0,0.0,0.0,0.0046032807,0.0,0.0,-0.005900902,0.0,0.0,0.0,0.0,0.0003087977,0.0003203698,0.0,0.0,0.0,0.0,0.0,-1.3578924e-05,-0.00015449063
DP*CA,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DP*EL,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DP*DP,-0.5357996473418254,0.23440588,0.022267285639565173,0.032748733,5.2660967e-06,-1.6279553e-05,-0.011559637,0.004959802,0.0006779963,-9.810333e-05,-0.05918513,-0.00072417915,-0.0073590637,-0.27931347,-0.008630345,-0.028177869,0.0,1.8579021e-05,-1.6550763e-05,0.0,0.0,0.0,0.0,0.0,-0.00018122079,0.0,9.185945e-05,0.0,0.0,0.0,0.0,0.008182019,0.0,0.0,0.054946117,0.0,0.0,0.0,-4.395792e-05,0.0,0.0,0.0,-0.009051223,0.0,0.0,0.014525939,0.0,0.0,0.0,0.0,-0.0006427831,-0.00047530065,0.0,0.0,0.0,0.0,0.0,2.7706763e-05,0.00030876917
DP*BU,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DP*PV,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
